Party,Handle,Tweet
BJP,bjp4india,We all know the importance of Yoga very well. It has always been an important part of our culture. But now we all have to take the practice of Yoga to another level: PM @narendramodi #YogaDay2019  https://t.co/VwGJPzvBtU
BJP,bjp4india,"Yoga is ancient and modern.  It is constant and evolving.  For centuries, the essence of Yoga has remained the same:   Healthy body, Stable mind, Spirit of oneness.  Yoga provides a perfect blend of ज्ञान or knowledge, कर्म or work and भक्ति or devotion: PM  #YogaDay2019"
BJP,bjp4india,I thank people across the world for joining Yoga day celebrations.  I urge you all to embrace Yoga and make it an integral part in your daily routine: PM @narendramodi #YogaDay2019  https://t.co/rARSQ3Db05
BJP,bjp4india,"LIVE: PM @narendramodi leads 5th International Yoga Day Celebrations in Ranchi, Jharkhand. #YogaDay2019  https://t.co/7bHZPDVrju"
BJP,bjp4india,They have decided to join BJP after unanimously adopting a resolution that BJP can develop Andhra Pradesh in the best way. Shri Amit Shah has accepted their resolution and welcomed them into the party : BJP Working President Shri @JPNadda
BJP,bjp4india,4 Rajya Sabha TDP MPs who have joined BJP are greatly inspired by the way India has progressed under the dynamic leadership of PM @narendramodi and the way BJP has grown leaps and bounds under the organisational leadership of Shri @AmitShah : BJP Working President Shri @JPNadda
BJP,bjp4india,"TDP MPs of Rajya Sabha, Shri @yschowdary, Shri @CMRamesh_MP and Shri TG Venkatesh met National President Shri @AmitShah after joining BJP in presence of BJP Working President Shri @JPNadda. Another TDP MP Shri GM Rao will formally join later as he is unwell now.  https://t.co/l6iDVtHXYu"
BJP,bjp4india,TDP MPs of Rajya Sabha join BJP in presence of BJP Working President Shri @JPNadda and Shri @TCGEHLOT.  https://t.co/DF56jjDeqn
BJP,bjp4india,Press Conference by BJP National Working President Shri @JPNadda in New Delhi.  https://t.co/qbKws6hK6V
BJP,bjp4india,BJP National Working President Shri @JPNadda addressed BJP state leadership for Sadasyata Abhiyaan through video conference on 19 June 2019. He emphasised on the role of the IT Department in micro-planning of the membership drive to reach out to more people.  https://t.co/he89J8j4gg
BJP,bjp4india,Watch: President Shri Ram Nath Kovind addresses the joint sitting of both houses of Parliament. @rashtrapatibhvn  https://t.co/ZvyfSKn4Wr
BJP,bjp4india,"In pictures: BJP National Working President, Shri @JPNadda addressing BJP National Office Bearers meeting at BJP HQ in New Delhi.  https://t.co/qqQ1JPOWAw"
BJP,bjp4india,"A brief look at the distinguished political and public life of newly appointed Working President of the BJP, Shri @JPNadda.  https://t.co/iboofa03ca"
BJP,bjp4india,PM Shri @narendramodi felicitates new Lok Sabha Speaker Shri @ombirlakota in Parliament.  https://t.co/ugGe2Hlpq2
BJP,bjp4india,Pictures of Shri @JPNadda taking charge as National Working President of BJP at BJP HQ.  https://t.co/DAo88hQnF7
BJP,bjp4india,Some eminent personalities #JoinBJP in the presence of senior BJP leaders at BJP HQ in New Delhi.  https://t.co/gfan6Whc9e
BJP,bjp4india,Glimpses of BJP Parliamentary Board meeting in which Shri @JPNadda was appointed as BJP's National Working President.  https://t.co/SHWqTUBrkp
BJP,bjp4india,The Parliamentary Board of the BJP has unanimously decided that Shri Jagat Prakash Nadda will be the Working President of the party till internal organisational elections are duly conducted: Shri @rajnathsingh  https://t.co/qT3MqlvKwM
BJP,bjp4india,"Shri @rajnathsingh is briefing media from BJP HQ, New Delhi.  https://t.co/b3FafANjFd"
BJP,bjp4india,Eminent personalities from Bengal #JoinBJP in the presence of senior BJP leaders at BJP HQ in New Delhi.  https://t.co/PjSGlUzh2s
BJP,bjp4india,Prime Minister of India Shri @narendramodi takes oath as a member of 17th Lok Sabha amidst chants of ‘Modi-Modi’ and ‘Bharat Mata ki Jai’.  https://t.co/N6nyPDICfs
BJP,bjp4india,"Today marks the start of the first session of the Parliament after the 2019 Lok Sabha polls.  When we come to the Parliament, we should forget ‘Paksh’ and ‘Vipaksh’. We should think about issues with a ‘Nishpaksh spirit’ and work in the larger interest of the nation: PM Modi  https://t.co/ua54rspbLi"
BJP,bjp4india,"Stay connected with PM Shri @narendramodi and get real time updates on the go through Narendra Modi App.  To download, give a missed call on 18002090920.  https://t.co/au4QIC3nPo"
BJP,bjp4india,Let us support the movement to build a 'New India'. #JoinBJP and strengthen our hands in the mission. Join at  https://t.co/jirgSicgmT  https://t.co/LCzJnrLUW4
BJP,bjp4india,"NITI Aayog has key role to play in fulfilling the mantra of Sabka Saath, Sabka Vikas, Sabka Vishwas.   Everyone at this platform has a common goal of achieving a #NewIndia by 2022.  Read PM's remarks at the meeting of the Governing Council of @NITIAayog at  https://t.co/jaYLyI8QmB  https://t.co/fFa9cYa6UI"
BJP,bjp4india,Modi government fulfils promises made in BJP manifesto 2019 in no time. Benefits of PM Kisan Yojana is extended to all farmers and pension coverage is insured for small farmers.   We need prosperous farmers for a prosperous India.  https://t.co/mVFhtWQbI2
BJP,bjp4india,PM Modi's remarks at joint press meet with Kyrgyzstan President in Bishkek.  https://t.co/F9LlJWI7q7
BJP,bjp4india,LIVE: Shri @ChouhanShivraj is addressing a press conference at BJP HQ.  https://t.co/cksNF5O2VY
BJP,bjp4india,"It’s imperative to hold the countries accountable that aid, abet and finance terrorism in any way: PM Shri @narendramodi at #SCOSummit2019 in Bishkek.  https://t.co/AcvHdUF0FI"
BJP,bjp4india,"PM Shri @narendramodi's address at SCO summit in Bishkek, Kyrgyzstan.  https://t.co/qkkwPqsy6t"
BJP,bjp4india,"PM Shri @narendramodi with the HOS/HOGs of SCO Member States at the Shanghai Cooperation Organization (SCO) Summit, in Bishkek, Kyrgyz Republic.  https://t.co/wsfOWI4rTQ"
BJP,bjp4india,"In a historic decision to ensure economic and social security to India’s labour force, Modi government has reduced the rate of contribution from 6.5% to 4% under the ESI Act.  This would benefit 3.6 crore employees and 12.85 lakh employers.  Details at  https://t.co/Zwib9kEDmM.  https://t.co/I8zaxvBGNH"
BJP,bjp4india,"Pictures of meeting of BJP National Office Bearers, State Incharges, State Presidents and General Secretaries (Org), presided over by National President Shri @AmitShah at BJP HQ in New Delhi.  https://t.co/PBi9Xtmp33"
BJP,bjp4india,Shri @AmitShah told organisational office bearers of BJP that the party has still not peaked in terms of its electoral performance despite winning the highest ever 303 seats in 2019: Shri @byadavbjp
BJP,bjp4india,LIVE: Press conference by Shri @byadavbjp and Shri @ArunSinghbjp at BJP HQ.  https://t.co/U0rUtLEYcl
BJP,bjp4india,Ready for '#MannKiBaat 2.0'?  Dial 1800117800 to share your ideas and suggestions for PM Shri @narendramodi's #MannKiBaat on 30 June 2019.  You may also share your inputs at  https://t.co/uGuMwnkz39  https://t.co/WuUw1j0VSk
BJP,bjp4india,Let us support the movement to build a 'New India'. #JoinBJP and strengthen our hands in the mission. Join at  https://t.co/jirgSitRer  https://t.co/SjkG5awc6E
BJP,bjp4india,"Haryana, Jharkhand and Maharashtra core group meeting chaired by BJP National President Shri @AmitShah on 9 June 2019 at BJP HQ, 6A Deendayal Upadhyay Marg, New Delhi.  https://t.co/oIZ4Q8f8dR"
BJP,bjp4india,"The aspirations which are rising among people, it is a clear sign of a bright future of our country: PM Modi #AndhraWelcomesModi"
BJP,bjp4india,"'Jan Sampark,' 'Jan Seva,' 'Jan Samarthan' and 'Jan Hit' are guiding principles: PM Modi #AndhraWelcomesModi"
BJP,bjp4india,We are in politics not just to contest elections. We are here to serve the people: PM Modi #AndhraWelcomesModi  https://t.co/H5vdSpVCZW
BJP,bjp4india,May Lord Venkateswara shower blessings on us so that the Centre as well as state governments can keep working for the welfare of 130 crore people of India: PM Modi  https://t.co/MzmqxinrBn
BJP,bjp4india,"LIVE: PM Modi addresses public meeting at Tirupati, Andhra Pradesh.  https://t.co/AfvB6QOJXL"
BJP,bjp4india,LIVE: PM Modi interacts with Indian community in Sri Lanka.  https://t.co/nloB8ProNk
BJP,bjp4india,PM Shri @narendramodi pays tribute to those who lost their lives in the ghastly Easter Sunday terrorist attacks at St Anthony’s Church in Colombo.  He reaffirmed India’s solidarity with the people of Sri Lanka in these difficult times.  https://t.co/CHzxsihpoY
BJP,bjp4india,State-sponsorship of terrorism and radicalisation continue to pose grave threats to humanity. World leaders must stand united and convene a global conference on terrorism: PM Shri @narendramodi  https://t.co/wpbFxEOpwT
BJP,bjp4india,"LIVE: PM Shri @narendramodi addresses Majlis, the parliament of Maldives.  https://t.co/kWn1mAal4y"
BJP,bjp4india,"PM Modi's address at the Joint Press Meet with President of Maldives, Mr. Solih in Maldives.  https://t.co/ajVr4KHt9q"
BJP,bjp4india,"We are of the view that after elections it becomes our responsibility to serve all 130 crore citizens. We firmly believe that those who made us win are ours and those who did not vote for us this time are also ours. Kerala is as much mine as is Varanasi: PM at Guruvayur, Kerala  https://t.co/GOVy9AKzq1"
BJP,bjp4india,Pension for crores of farmers is now a reality!  5 crore small and marginal farmers will be benefited in the first 3 years.  https://t.co/kWXhouizUr
BJP,bjp4india,LIVE: Some eminent personalities join BJP in presence of Shri @KailashOnline.  https://t.co/9R1QXWNRl1
BJP,bjp4india,PM Shri @narendramodi is awarded “The Most Honourable Order of the Distinguished Rule of Nishan Izzuddeen” by the government of Maldives. It is the highest honour accorded to foreign dignitaries.  This is a proud moment for every Indian.  https://t.co/56elIVA4at
BJP,bjp4india,In pictures: PM Shri @narendramodi offering prayers at Sri Krishna Temple in Guruvayur of Thrissur. #KeralaWelcomesModi  https://t.co/lHdmj4XXG5
BJP,bjp4india,"Fulfilling its promise to the farmers, Modi government has extended the coverage of PM-KISAN Yojana to all farmers.  With a budgetary outlay of Rs. 87,217.50 crore for 2019-20, the scheme will benefit over 14.5 crore farmers.  https://t.co/hzdTjZyZbF"
BJP,bjp4india,"Stay connected with PM Shri @narendramodi and get real time updates on the go through Narendra Modi App.  To download, give a missed call on 18002090920.  https://t.co/jphfYMJ2Rc"
BJP,bjp4india,"Defence Minister Shri @rajnathsingh pays tributes to the immortal warriors who sacrificed their lives protecting India's integrity and sovereignty at Siachen, the highest battleground on earth.  https://t.co/ENDMBvhd77"
BJP,bjp4india,Let us support the movement to build a 'New India'. #JoinBJP and strengthen our hands in the mission. Join at  https://t.co/jirgSitRer  https://t.co/2oTGlBS5tP
BJP,bjp4india,Union Home Minister Shri @AmitShah pays tributes to India’s martyrs at National Police Memorial in New Delhi.  https://t.co/7dC4olKwiq
BJP,bjp4india,It’s a misconception that a new education policy has been adopted. The ministry has only received a draft report that has been placed for public feedback. PM Modi has clearly stated in the past that no language will be imposed on any state: HRD Minister Shri @DrRPNishank  https://t.co/lAzbAd4ffx
BJP,bjp4india,Shri @AmitShah assumes office as Home Minister of India at North Block in New Delhi.  https://t.co/CD5AOGABTn
BJP,bjp4india,Shri @AmitShah takes charge as Home Minister of India in New Delhi.  https://t.co/VwBzpA0zjd
BJP,bjp4india,Shri @narendramodi's mother watches on with joy and pride as he takes oath as the Prime Minister of India for the 2nd consecutive term. A delightful picture and moment for all of us! #ModiSwearingIn  https://t.co/n8OQx3EoSw
BJP,bjp4india,Shri @girirajsinghbjp and Shri @gssjodhpur take oath as Union Ministers. #ModiSwearingIn  https://t.co/imjGkdOQCM
BJP,bjp4india,Shri @naqvimukhtar takes oath as Union Minister. #ModiSwearingIn  Watch LIVE at  •  https://t.co/iWDtcoQZCT •  https://t.co/EqwAMkYIT3 •  https://t.co/SLqYixmxRs •  https://t.co/vpP0MI6iTu  https://t.co/yGOhHNMnpN
BJP,bjp4india,Shri @PiyushGoyal takes oath as Union Minister. #ModiSwearingIn  Watch LIVE at  •  https://t.co/iWDtcoQZCT •  https://t.co/EqwAMkYIT3 •  https://t.co/SLqYixmxRs •  https://t.co/rtTODTP16L  https://t.co/RCAsc1RuHC
BJP,bjp4india,Smt @smritiirani takes oath as Union Minister. #ModiSwearingIn  https://t.co/NBoDH6Gj7t
BJP,bjp4india,Shri @DrSJaishankar and Shri @DrRPNishank take oath as Union Ministers. #ModiSwearingIn  https://t.co/DWcvKykBEh
BJP,bjp4india,Shri @rsprasad and Smt @HarsimratBadal_ take oath as Union Ministers. #ModiSwearingIn  Watch LIVE at  https://t.co/iWDtcoQZCT  https://t.co/FXx3bQ2bXR
BJP,bjp4india,Shri @irvpaswan and @nstomar take oath as Union Ministers. #ModiSwearingIn  Watch LIVE at   https://t.co/GFA1AoX339  https://t.co/lohRsuoswM
BJP,bjp4india,Shri @rajnathsingh takes oath as Union Minister. #ModiSwearingin  https://t.co/GFA1AoFrEz  https://t.co/E1mQpIIKvf
BJP,bjp4india,"Shri @DVSBJP, Smt @nsitharaman takes oath as Union Minister. #ModiSwearingin  https://t.co/JtWqD9Jdro"
BJP,bjp4india,Shri @nitin_gadkari takes oath as Union Minister. #ModiSwearingin  Watch LIVE at •  https://t.co/iWDtcoQZCT •  https://t.co/EqwAMkYIT3 •  https://t.co/SLqYixmxRs •  https://t.co/otiywDiHGW  https://t.co/7VsE9EPj11
BJP,bjp4india,Shri @AmitShah takes oath as Union Minister. #ModiSwearingIn  https://t.co/GFA1AoFrEz  https://t.co/v4GnGoaMyB
BJP,bjp4india,Shri @narendramodi takes oath as the Prime Minister of India for a second term. #ModiSwearingIn  https://t.co/GFA1AoFrEz  https://t.co/ganTDMu1bK
